,date,trial_end_date,h_clients_hk,Test_group,Prolongation_tariff,prolongation_date,price_payed,converted,,,,profi,1390,258,,,,,,,,
3 304,22.03.2026,22.03.2026,Client_id_3304,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 305,22.03.2026,22.03.2026,Client_id_3305,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 306,17.03.2026,17.03.2026,Client_id_3306,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 307,19.03.2026,19.03.2026,Client_id_3307,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 308,20.03.2026,20.03.2026,Client_id_3308,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 309,17.03.2026,17.03.2026,Client_id_3309,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 310,18.03.2026,18.03.2026,Client_id_3310,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 311,17.03.2026,17.03.2026,Client_id_3311,A,business_plus,23.03.2026,2700,1,,,,,,,,,,,,,,
3 312,22.03.2026,22.03.2026,Client_id_3312,A,profi,27.03.2026,1390,1,,,,,,,,,,,,,,
3 313,18.03.2026,18.03.2026,Client_id_3313,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 314,22.03.2026,22.03.2026,Client_id_3314,A,profi,29.03.2026,1390,1,,,,,,,,,,,,,,
3 315,19.03.2026,19.03.2026,Client_id_3315,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 316,16.03.2026,16.03.2026,Client_id_3316,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 317,17.03.2026,17.03.2026,Client_id_3317,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 318,16.03.2026,16.03.2026,Client_id_3318,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 319,20.03.2026,20.03.2026,Client_id_3319,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 320,18.03.2026,18.03.2026,Client_id_3320,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 321,22.03.2026,22.03.2026,Client_id_3321,A,business,30.03.2026,2200,1,,,,,,,,,,,,,,
3 322,19.03.2026,19.03.2026,Client_id_3322,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 323,20.03.2026,20.03.2026,Client_id_3323,A,profi,26.03.2026,1390,1,,,,,,,,,,,,,,
3 324,20.03.2026,20.03.2026,Client_id_3324,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 325,17.03.2026,17.03.2026,Client_id_3325,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 326,22.03.2026,22.03.2026,Client_id_3326,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 327,17.03.2026,17.03.2026,Client_id_3327,A,business,21.03.2026,2200,1,,,,,,,,,,,,,,
3 328,22.03.2026,22.03.2026,Client_id_3328,A,profi,01.04.2026,1390,1,,,,,,,,,,,,,,
3 329,21.03.2026,21.03.2026,Client_id_3329,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 330,21.03.2026,21.03.2026,Client_id_3330,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
3 331,18.03.2026,18.03.2026,Client_id_3331,A,profi,29.03.2026,1390,0,,,,,,,,,,,,,,
3 332,20.03.2026,20.03.2026,Client_id_3332,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 333,19.03.2026,19.03.2026,Client_id_3333,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 334,22.03.2026,22.03.2026,Client_id_3334,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 335,16.03.2026,16.03.2026,Client_id_3335,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 336,17.03.2026,17.03.2026,Client_id_3336,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 337,21.03.2026,21.03.2026,Client_id_3337,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 338,20.03.2026,20.03.2026,Client_id_3338,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 339,22.03.2026,22.03.2026,Client_id_3339,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 340,21.03.2026,21.03.2026,Client_id_3340,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 341,21.03.2026,21.03.2026,Client_id_3341,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 342,22.03.2026,22.03.2026,Client_id_3342,A,profi,02.04.2026,1390,0,,,,,,,,,,,,,,
3 343,16.03.2026,16.03.2026,Client_id_3343,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 344,20.03.2026,20.03.2026,Client_id_3344,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 345,18.03.2026,18.03.2026,Client_id_3345,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 346,17.03.2026,17.03.2026,Client_id_3346,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 347,16.03.2026,16.03.2026,Client_id_3347,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 348,18.03.2026,18.03.2026,Client_id_3348,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 349,20.03.2026,20.03.2026,Client_id_3349,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 350,19.03.2026,19.03.2026,Client_id_3350,A,business,02.04.2026,2200,0,,,,,,,,,,,,,,
3 351,21.03.2026,21.03.2026,Client_id_3351,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 352,20.03.2026,20.03.2026,Client_id_3352,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 353,20.03.2026,20.03.2026,Client_id_3353,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 354,16.03.2026,16.03.2026,Client_id_3354,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 355,17.03.2026,17.03.2026,Client_id_3355,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 356,22.03.2026,22.03.2026,Client_id_3356,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 357,20.03.2026,20.03.2026,Client_id_3357,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 358,21.03.2026,21.03.2026,Client_id_3358,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 359,19.03.2026,19.03.2026,Client_id_3359,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 360,19.03.2026,19.03.2026,Client_id_3360,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 361,19.03.2026,19.03.2026,Client_id_3361,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 362,19.03.2026,19.03.2026,Client_id_3362,A,profi,24.03.2026,1390,1,,,,,,,,,,,,,,
3 363,20.03.2026,20.03.2026,Client_id_3363,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 364,20.03.2026,20.03.2026,Client_id_3364,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 365,20.03.2026,20.03.2026,Client_id_3365,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 366,20.03.2026,20.03.2026,Client_id_3366,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 367,21.03.2026,21.03.2026,Client_id_3367,A,business,22.03.2026,2200,1,,,,,,,,,,,,,,
3 368,17.03.2026,17.03.2026,Client_id_3368,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 369,16.03.2026,16.03.2026,Client_id_3369,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 370,17.03.2026,17.03.2026,Client_id_3370,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 371,21.03.2026,21.03.2026,Client_id_3371,A,profi,02.04.2026,1390,0,,,,,,,,,,,,,,
3 372,19.03.2026,19.03.2026,Client_id_3372,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 373,17.03.2026,17.03.2026,Client_id_3373,A,business,19.03.2026,2200,1,,,,,,,,,,,,,,
3 374,18.03.2026,18.03.2026,Client_id_3374,A,business,26.03.2026,2200,1,,,,,,,,,,,,,,
3 375,18.03.2026,18.03.2026,Client_id_3375,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 376,17.03.2026,17.03.2026,Client_id_3376,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 377,22.03.2026,22.03.2026,Client_id_3377,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 378,17.03.2026,17.03.2026,Client_id_3378,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 379,17.03.2026,17.03.2026,Client_id_3379,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 380,16.03.2026,16.03.2026,Client_id_3380,A,0,17.03.2026,0,0,,,,,,,,,,,,,,
3 381,17.03.2026,17.03.2026,Client_id_3381,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 382,20.03.2026,20.03.2026,Client_id_3382,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 383,20.03.2026,20.03.2026,Client_id_3383,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 384,16.03.2026,16.03.2026,Client_id_3384,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 385,16.03.2026,16.03.2026,Client_id_3385,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 386,20.03.2026,20.03.2026,Client_id_3386,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 387,19.03.2026,19.03.2026,Client_id_3387,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 388,18.03.2026,18.03.2026,Client_id_3388,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 389,16.03.2026,16.03.2026,Client_id_3389,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
3 390,16.03.2026,16.03.2026,Client_id_3390,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 391,17.03.2026,17.03.2026,Client_id_3391,A,profi,26.03.2026,1390,1,,,,,,,,,,,,,,
3 392,17.03.2026,17.03.2026,Client_id_3392,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 393,20.03.2026,20.03.2026,Client_id_3393,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 394,21.03.2026,21.03.2026,Client_id_3394,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 395,18.03.2026,18.03.2026,Client_id_3395,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 396,20.03.2026,20.03.2026,Client_id_3396,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 397,17.03.2026,17.03.2026,Client_id_3397,A,business,18.03.2026,2200,1,,,,,,,,,,,,,,
3 398,20.03.2026,20.03.2026,Client_id_3398,A,business_plus,29.03.2026,2700,1,,,,,,,,,,,,,,
3 399,16.03.2026,16.03.2026,Client_id_3399,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
3 400,19.03.2026,19.03.2026,Client_id_3400,A,business_plus,24.03.2026,2700,1,,,,,,,,,,,,,,
3 401,19.03.2026,19.03.2026,Client_id_3401,A,profi,22.03.2026,1390,1,,,,,,,,,,,,,,
3 402,16.03.2026,16.03.2026,Client_id_3402,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
3 403,18.03.2026,18.03.2026,Client_id_3403,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 404,19.03.2026,19.03.2026,Client_id_3404,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 405,19.03.2026,19.03.2026,Client_id_3405,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 406,21.03.2026,21.03.2026,Client_id_3406,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 407,21.03.2026,21.03.2026,Client_id_3407,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 408,19.03.2026,19.03.2026,Client_id_3408,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 409,18.03.2026,18.03.2026,Client_id_3409,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 410,16.03.2026,16.03.2026,Client_id_3410,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 411,21.03.2026,21.03.2026,Client_id_3411,A,profi,27.03.2026,1390,1,,,,,,,,,,,,,,
3 412,16.03.2026,16.03.2026,Client_id_3412,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 413,22.03.2026,22.03.2026,Client_id_3413,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 414,22.03.2026,22.03.2026,Client_id_3414,A,business_plus,25.03.2026,2700,1,,,,,,,,,,,,,,
3 415,18.03.2026,18.03.2026,Client_id_3415,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 416,20.03.2026,20.03.2026,Client_id_3416,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 417,20.03.2026,20.03.2026,Client_id_3417,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
3 418,22.03.2026,22.03.2026,Client_id_3418,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 419,17.03.2026,17.03.2026,Client_id_3419,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 420,22.03.2026,22.03.2026,Client_id_3420,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 421,21.03.2026,21.03.2026,Client_id_3421,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 422,16.03.2026,16.03.2026,Client_id_3422,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 423,18.03.2026,18.03.2026,Client_id_3423,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 424,19.03.2026,19.03.2026,Client_id_3424,A,profi,27.03.2026,1390,1,,,,,,,,,,,,,,
3 425,20.03.2026,20.03.2026,Client_id_3425,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 426,17.03.2026,17.03.2026,Client_id_3426,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 427,21.03.2026,21.03.2026,Client_id_3427,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 428,19.03.2026,19.03.2026,Client_id_3428,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 429,22.03.2026,22.03.2026,Client_id_3429,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 430,21.03.2026,21.03.2026,Client_id_3430,A,business_plus,28.03.2026,2700,1,,,,,,,,,,,,,,
3 431,20.03.2026,20.03.2026,Client_id_3431,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 432,18.03.2026,18.03.2026,Client_id_3432,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 433,22.03.2026,22.03.2026,Client_id_3433,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 434,21.03.2026,21.03.2026,Client_id_3434,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 435,18.03.2026,18.03.2026,Client_id_3435,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 436,18.03.2026,18.03.2026,Client_id_3436,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 437,19.03.2026,19.03.2026,Client_id_3437,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 438,19.03.2026,19.03.2026,Client_id_3438,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 439,21.03.2026,21.03.2026,Client_id_3439,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 440,18.03.2026,18.03.2026,Client_id_3440,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 441,20.03.2026,20.03.2026,Client_id_3441,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 442,22.03.2026,22.03.2026,Client_id_3442,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 443,21.03.2026,21.03.2026,Client_id_3443,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 444,20.03.2026,20.03.2026,Client_id_3444,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 445,21.03.2026,21.03.2026,Client_id_3445,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 446,21.03.2026,21.03.2026,Client_id_3446,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 447,22.03.2026,22.03.2026,Client_id_3447,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 448,19.03.2026,19.03.2026,Client_id_3448,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 449,17.03.2026,17.03.2026,Client_id_3449,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 450,16.03.2026,16.03.2026,Client_id_3450,A,business,23.03.2026,2200,1,,,,,,,,,,,,,,
3 451,22.03.2026,22.03.2026,Client_id_3451,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 452,19.03.2026,19.03.2026,Client_id_3452,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 453,16.03.2026,16.03.2026,Client_id_3453,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 454,20.03.2026,20.03.2026,Client_id_3454,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 455,17.03.2026,17.03.2026,Client_id_3455,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 456,17.03.2026,17.03.2026,Client_id_3456,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 457,16.03.2026,16.03.2026,Client_id_3457,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 458,18.03.2026,18.03.2026,Client_id_3458,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 459,22.03.2026,22.03.2026,Client_id_3459,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 460,20.03.2026,20.03.2026,Client_id_3460,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 461,16.03.2026,16.03.2026,Client_id_3461,A,business_plus,29.03.2026,2700,0,,,,,,,,,,,,,,
3 462,16.03.2026,16.03.2026,Client_id_3462,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 463,22.03.2026,22.03.2026,Client_id_3463,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 464,17.03.2026,17.03.2026,Client_id_3464,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 465,22.03.2026,22.03.2026,Client_id_3465,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 466,20.03.2026,20.03.2026,Client_id_3466,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 467,22.03.2026,22.03.2026,Client_id_3467,A,business,03.04.2026,2200,0,,,,,,,,,,,,,,
3 468,20.03.2026,20.03.2026,Client_id_3468,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 469,18.03.2026,18.03.2026,Client_id_3469,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 470,20.03.2026,20.03.2026,Client_id_3470,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
3 471,16.03.2026,16.03.2026,Client_id_3471,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 472,22.03.2026,22.03.2026,Client_id_3472,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 473,20.03.2026,20.03.2026,Client_id_3473,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 474,16.03.2026,16.03.2026,Client_id_3474,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 475,16.03.2026,16.03.2026,Client_id_3475,A,0,17.03.2026,0,0,,,,,,,,,,,,,,
3 476,20.03.2026,20.03.2026,Client_id_3476,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 477,17.03.2026,17.03.2026,Client_id_3477,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 478,16.03.2026,16.03.2026,Client_id_3478,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 479,16.03.2026,16.03.2026,Client_id_3479,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 480,20.03.2026,20.03.2026,Client_id_3480,A,business,02.04.2026,2200,0,,,,,,,,,,,,,,
3 481,19.03.2026,19.03.2026,Client_id_3481,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 482,17.03.2026,17.03.2026,Client_id_3482,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 483,21.03.2026,21.03.2026,Client_id_3483,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 484,21.03.2026,21.03.2026,Client_id_3484,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 485,22.03.2026,22.03.2026,Client_id_3485,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 486,18.03.2026,18.03.2026,Client_id_3486,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 487,22.03.2026,22.03.2026,Client_id_3487,A,0,04.04.2026,0,0,,,,,,,,,,,,,,
3 488,21.03.2026,21.03.2026,Client_id_3488,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 489,22.03.2026,22.03.2026,Client_id_3489,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 490,22.03.2026,22.03.2026,Client_id_3490,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 491,22.03.2026,22.03.2026,Client_id_3491,A,0,05.04.2026,0,0,,,,,,,,,,,,,,
3 492,18.03.2026,18.03.2026,Client_id_3492,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 493,20.03.2026,20.03.2026,Client_id_3493,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 494,18.03.2026,18.03.2026,Client_id_3494,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 495,20.03.2026,20.03.2026,Client_id_3495,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 496,21.03.2026,21.03.2026,Client_id_3496,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 497,16.03.2026,16.03.2026,Client_id_3497,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
3 498,16.03.2026,16.03.2026,Client_id_3498,A,profi,22.03.2026,1390,1,,,,,,,,,,,,,,
3 499,17.03.2026,17.03.2026,Client_id_3499,A,profi,31.03.2026,1390,0,,,,,,,,,,,,,,
3 500,20.03.2026,20.03.2026,Client_id_3500,A,0,02.04.2026,0,0,,,,,,,,,,,,,,
3 501,22.03.2026,22.03.2026,Client_id_3501,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 502,20.03.2026,20.03.2026,Client_id_3502,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 503,20.03.2026,20.03.2026,Client_id_3503,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 504,16.03.2026,16.03.2026,Client_id_3504,A,business,22.03.2026,2200,1,,,,,,,,,,,,,,
3 505,16.03.2026,16.03.2026,Client_id_3505,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 506,17.03.2026,17.03.2026,Client_id_3506,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 507,20.03.2026,20.03.2026,Client_id_3507,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 508,19.03.2026,19.03.2026,Client_id_3508,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 509,20.03.2026,20.03.2026,Client_id_3509,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 510,20.03.2026,20.03.2026,Client_id_3510,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 511,22.03.2026,22.03.2026,Client_id_3511,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 512,21.03.2026,21.03.2026,Client_id_3512,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 513,16.03.2026,16.03.2026,Client_id_3513,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 514,22.03.2026,22.03.2026,Client_id_3514,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 515,21.03.2026,21.03.2026,Client_id_3515,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 516,18.03.2026,18.03.2026,Client_id_3516,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 517,18.03.2026,18.03.2026,Client_id_3517,A,0,20.03.2026,0,0,,,,,,,,,,,,,,
3 518,17.03.2026,17.03.2026,Client_id_3518,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 519,16.03.2026,16.03.2026,Client_id_3519,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 520,20.03.2026,20.03.2026,Client_id_3520,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 521,17.03.2026,17.03.2026,Client_id_3521,A,0,18.03.2026,0,0,,,,,,,,,,,,,,
3 522,22.03.2026,22.03.2026,Client_id_3522,A,business,26.03.2026,2200,1,,,,,,,,,,,,,,
3 523,20.03.2026,20.03.2026,Client_id_3523,A,profi,26.03.2026,1390,1,,,,,,,,,,,,,,
3 524,20.03.2026,20.03.2026,Client_id_3524,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 525,21.03.2026,21.03.2026,Client_id_3525,A,0,25.03.2026,0,0,,,,,,,,,,,,,,
3 526,17.03.2026,17.03.2026,Client_id_3526,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 527,17.03.2026,17.03.2026,Client_id_3527,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 528,17.03.2026,17.03.2026,Client_id_3528,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 529,18.03.2026,18.03.2026,Client_id_3529,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 530,19.03.2026,19.03.2026,Client_id_3530,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 531,20.03.2026,20.03.2026,Client_id_3531,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 532,19.03.2026,19.03.2026,Client_id_3532,A,0,01.04.2026,0,0,,,,,,,,,,,,,,
3 533,18.03.2026,18.03.2026,Client_id_3533,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 534,22.03.2026,22.03.2026,Client_id_3534,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 535,20.03.2026,20.03.2026,Client_id_3535,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 536,20.03.2026,20.03.2026,Client_id_3536,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 537,22.03.2026,22.03.2026,Client_id_3537,A,0,26.03.2026,0,0,,,,,,,,,,,,,,
3 538,16.03.2026,16.03.2026,Client_id_3538,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
3 539,19.03.2026,19.03.2026,Client_id_3539,A,0,19.03.2026,0,0,,,,,,,,,,,,,,
3 540,18.03.2026,18.03.2026,Client_id_3540,A,0,23.03.2026,0,0,,,,,,,,,,,,,,
3 541,19.03.2026,19.03.2026,Client_id_3541,A,0,22.03.2026,0,0,,,,,,,,,,,,,,
3 542,17.03.2026,17.03.2026,Client_id_3542,A,0,24.03.2026,0,0,,,,,,,,,,,,,,
3 543,17.03.2026,17.03.2026,Client_id_3543,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 544,19.03.2026,19.03.2026,Client_id_3544,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 545,16.03.2026,16.03.2026,Client_id_3545,A,0,17.03.2026,0,0,,,,,,,,,,,,,,
3 546,19.03.2026,19.03.2026,Client_id_3546,A,0,31.03.2026,0,0,,,,,,,,,,,,,,
3 547,16.03.2026,16.03.2026,Client_id_3547,A,0,21.03.2026,0,0,,,,,,,,,,,,,,
3 548,16.03.2026,16.03.2026,Client_id_3548,A,0,16.03.2026,0,0,,,,,,,,,,,,,,
3 549,17.03.2026,17.03.2026,Client_id_3549,A,business,24.03.2026,2200,1,,,,,,,,,,,,,,
3 550,18.03.2026,18.03.2026,Client_id_3550,A,0,29.03.2026,0,0,,,,,,,,,,,,,,
3 551,22.03.2026,22.03.2026,Client_id_3551,A,0,27.03.2026,0,0,,,,,,,,,,,,,,
3 552,20.03.2026,20.03.2026,Client_id_3552,A,0,28.03.2026,0,0,,,,,,,,,,,,,,
3 553,21.03.2026,21.03.2026,Client_id_3553,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
3 554,16.03.2026,16.03.2026,Client_id_3554,A,0,30.03.2026,0,0,,,,,,,,,,,,,,
3 555,22.03.2026,22.03.2026,Client_id_3555,A,0,03.04.2026,0,0,,,,,,,,,,,,,,
